Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: 0, AlifeY: 0, Radius: 1, isDead: False, Vx: 0.1, Vy: 0.2, DeltaTime: 0.01999999
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001200404
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001400702
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001229698
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001241497
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001570004
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013429
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001198399
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001241298
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001351502
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001206803
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001187798
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0012053
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001282299
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001370699
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001249298
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001293502
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001304599
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013455
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001297003
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001233199
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001298398
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001189902
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001217701
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001177197
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001493403
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001639101
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013491
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013062
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001235395
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001361402
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001374802
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001252601
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001232795
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001243304
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001208595
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001242106
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001300099
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001252296
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0012705
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013581
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001201105
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001210197
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001336699
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001414498
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001263202
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001232901
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001229797
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001198802
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001225099
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0012902
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001366404
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001382299
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0012928
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013098
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001300694
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001701701
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001476304
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001362302
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001591893
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001471103
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001490398
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001434304
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001361699
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001282596
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013322
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001473406
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001335395
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001529804
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001428501
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001617
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001443098
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0015205
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001502296
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001336905
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001343098
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001256704
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001216298
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001348597
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001508801
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001564201
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001344203
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001371195
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001295401
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0016598
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001440802
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0014732
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0013902
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001417198
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001372598
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001381604
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001473597
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001467503
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001510998
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001587698
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0015286
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001434899
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001554804
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001313995
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001340306
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001366596
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0014669
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001471202
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0015232
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001309396
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.0012875
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001296499
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001342205
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001336898
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001348299
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001295699
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001291702
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001445897
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001317503
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001354004
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: -7.051663, AlifeY: -4.758684, Radius: 1, isDead: False, Vx: -4.144346, Vy: -2.797213, DeltaTime: 0.001714895
